300 .True. # Number of lines, conductive flag
# 5 line header for n-k original data
# Iron Fe - Palik(1985)  - (Metallic)
# Taken from:
# wl(um)      n                k
   33.33    22.5    100.
   35.71    25.2    106.
   38.46    29.1    114.
   41.67    33.6    122.
   45.45    38.6    130.
   50.00    45.7    141.
   52.525    43.2    115.
   55.55    54.2    152.
   57.14    51.2    126.
   66.67    61.3    140.
   80.00    75.2    158.
   100.0    95.4    182.
   125.0    120.    207.
   153.8    147.    230.
   200.0    183.    260.
   285.7    238.    306.
